task_type,task_number,task_name,example_type,example_number,input_height,input_width,output_height,output_width,input_filename,output_filename,input_grid,output_grid
evaluation,281,b9630600.json,train,3,30,30,30,30,img/tasks/b9630600_train_input_3.png,img/tasks/b9630600_train_output_3.png,|000000000000000000000000000000|000000033333333300000000000000|000000030000000300000003333330|000333030000000300000003000030|000303030000000300000003000030|000303030000000300000003000030|000303030000000300000003000030|000333030000000300000003000030|000000030000000300000003333330|000000033333333300000000000000|000000000000000000000000000000|000000003333333000000000000000|000000003000003003333000000000|000000003000003003003000000000|000000003000003003003000000000|000000003000003003333000000000|000000003333333000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000333330000000000000000|000000000300030000000000000000|000000000333330000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000033300000000000000000|000000000030300000000000000000|000000000033300000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|,|000000000000000000000000000000|000000033333333300000000000000|000000030000000300000003333330|000333030000000333333333000030|000303330000000000000000000030|000300000000000000000000000030|000303330000000000000000000030|000333030000000333333333000030|000000030000000300000003333330|000000033300033300000000000000|000000000300030000000000000000|000000003300033000000000000000|000000003000003003333000000000|000000003000003333003000000000|000000003000003333003000000000|000000003000003003333000000000|000000003330333000000000000000|000000000030300000000000000000|000000000030300000000000000000|000000000330330000000000000000|000000000300030000000000000000|000000000333330000000000000000|000000000003000000000000000000|000000000003000000000000000000|000000000033300000000000000000|000000000030300000000000000000|000000000033300000000000000000|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000000000|
evaluation,281,b9630600.json,test,1,30,30,30,30,img/tasks/b9630600_test_input_1.png,img/tasks/b9630600_test_output_1.png,|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000333330|000000000000000333333000300030|000033333333000300003000300030|000030000003000300003000300030|000030000003000300003000300030|000030000003000300003000300030|000030000003000300003000300030|000030000003000300003000300030|000033333333000300003000300030|000000000000000333333000300030|000000000000000000000000333330|000000000000000033330000000000|000000000000000030030000033300|000000000000000033330000030300|000000000000000000000000033300|000033333333000000000000000000|000030000003000000000000000000|000030000003000000000000000000|000033333333000000000000000000|000000000000000000000000000000|000000000000000000000000000000|000003333330000000000000000000|033303000030000000000000000000|030303000030000000000000000000|030303000030000000000000000000|033303000030000000000000000000|000003333330000000000000000000|000000000000000000000000000000|,|000000000000000000000000000000|000000000000000000000000000000|000000000000000000000000333330|000000000000000333333000300030|000033333333000300003333300030|000030000003333300000000000030|000030000000000000000000000030|000030000000000000000000000030|000030000000000000000000000030|000030000003333300000000000030|000033000033000300003333300030|000003000030000333333000300030|000003000030000003300000333330|000003000030000033330000003000|000003000030000030030000033300|000003000030000033330000030300|000003000030000000000000033300|000033000033000000000000000000|000030000003000000000000000000|000030000003000000000000000000|000033300333000000000000000000|000000300300000000000000000000|000000300300000000000000000000|000003300330000000000000000000|033303000030000000000000000000|030333000030000000000000000000|030333000030000000000000000000|033303000030000000000000000000|000003333330000000000000000000|000000000000000000000000000000|
evaluation,282,ba9d41b8.json,train,1,16,15,16,15,img/tasks/ba9d41b8_train_input_1.png,img/tasks/ba9d41b8_train_output_1.png,|000000000000000|000000000000000|000000000000000|000000000000000|000022222222220|000022222222220|000022222222220|000022222222220|000022222222220|000022222222220|000022222222220|000022222222220|000000000000000|000000000000000|000000000000000|000000000000000|,|000000000000000|000000000000000|000000000000000|000000000000000|000022222222220|000020202020220|000022020202020|000020202020220|000022020202020|000020202020220|000022020202020|000022222222220|000000000000000|000000000000000|000000000000000|000000000000000|
evaluation,282,ba9d41b8.json,train,2,13,15,13,15,img/tasks/ba9d41b8_train_input_2.png,img/tasks/ba9d41b8_train_output_2.png,|111110000000000|111110000000000|111110000000000|111110000000000|111110000000000|000000000000000|000088888888880|000088888888880|000088888888880|000088888888880|000088888888880|000088888888880|000000000000000|,|111110000000000|101010000000000|110110000000000|101010000000000|111110000000000|000000000000000|000088888888880|000080808080880|000088080808080|000080808080880|000088080808080|000088888888880|000000000000000|
evaluation,282,ba9d41b8.json,train,3,17,16,17,16,img/tasks/ba9d41b8_train_input_3.png,img/tasks/ba9d41b8_train_output_3.png,|0000000000000000|0033333333000000|0033333333000000|0033333333000000|0033333333000000|0033333333000000|0033333333000000|0033333333000000|0000000000000000|4444444400888888|4444444400888888|4444444400888888|4444444400888888|4444444400888888|4444444400000000|4444444400000000|0000000000000000|,|0000000000000000|0033333333000000|0030303033000000|0033030303000000|0030303033000000|0033030303000000|0030303033000000|0033333333000000|0000000000000000|4444444400888888|4040404400808088|4404040400880808|4040404400808088|4404040400888888|4040404400000000|4444444400000000|0000000000000000|
evaluation,282,ba9d41b8.json,test,1,19,19,19,19,img/tasks/ba9d41b8_test_input_1.png,img/tasks/ba9d41b8_test_output_1.png,|0000000000000000000|0888888880000000000|0888888880777777770|0888888880777777770|0888888880777777770|0888888880777777770|0888888880777777770|0888888880777777770|0888888880777777770|0888888880000000000|0000000000000000000|0666666666660444440|0666666666660444440|0666666666660444440|0666666666660444440|0666666666660444440|0666666666660444440|0666666666660000000|0666666666660000000|,|0000000000000000000|0888888880000000000|0808080880777777770|0880808080707070770|0808080880770707070|0880808080707070770|0808080880770707070|0880808080707070770|0808080880777777770|0888888880000000000|0000000000000000000|0666666666660444440|0606060606060404040|0660606060660440440|0606060606060404040|0660606060660440440|0606060606060444440|0660606060660000000|0666666666660000000|
evaluation,283,baf41dbf.json,train,1,8,17,8,17,img/tasks/baf41dbf_train_input_1.png,img/tasks/baf41dbf_train_output_1.png,|00000000000000000|03333330000000000|03030030000600000|03030030000000000|03333330000000000|00000000000000000|00006000000000000|00000000000000000|,|00000000000000000|03333333333000000|03030000003600000|03030000003000000|03030000003000000|03333333333000000|00006000000000000|00000000000000000|
evaluation,283,baf41dbf.json,train,2,11,15,11,15,img/tasks/baf41dbf_train_input_2.png,img/tasks/baf41dbf_train_output_2.png,|000000000000000|000000000000000|000033300000000|060030300000000|000033300000000|000000000000000|000000000000000|000000000000000|000000000000000|000006000000000|000000000000000|,|000000000000000|000000000000000|003333300000000|063000300000000|003000300000000|003000300000000|003000300000000|003000300000000|003333300000000|000006000000000|000000000000000|
evaluation,283,baf41dbf.json,train,3,15,15,15,15,img/tasks/baf41dbf_train_input_3.png,img/tasks/baf41dbf_train_output_3.png,|000000000000000|000000000000000|000000000000000|000033333300000|000030030300600|000033333300000|060030030300000|000033333300000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000060000000|,|000000000000000|000000000000000|000000000000000|003333333333000|003000030003600|003333333333000|063000030003000|003000030003000|003000030003000|003000030003000|003000030003000|003000030003000|003000030003000|003333333333000|000000060000000|
evaluation,283,baf41dbf.json,test,1,16,17,16,17,img/tasks/baf41dbf_test_input_1.png,img/tasks/baf41dbf_test_output_1.png,|00000000000000000|00000000000000000|00000333000000000|00000303000000000|06000303000000000|00000333000000000|00000303000000000|00000333000000000|00000000000000000|00000000000000000|00000000000000000|00000000000006000|00000060000000000|00000000000000000|00000000000000000|00000000000000000|,|00000000000000000|00000000000000000|00333333333330000|00300000000030000|06300000000030000|00333333333330000|00300000000030000|00300000000030000|00300000000030000|00300000000030000|00300000000030000|00333333333336000|00000060000000000|00000000000000000|00000000000000000|00000000000000000|
evaluation,284,bb52a14b.json,train,1,22,22,22,22,img/tasks/bb52a14b_train_input_1.png,img/tasks/bb52a14b_train_output_1.png,|0000000000008008000000|0000000000000008800000|0000000000000800001000|0000000001000000000000|1000000000000000000010|0000000001000080008800|0000141000000000000008|0100484000000100000000|0000441000000000000000|0000000000000800000000|0000100080000010000000|0000000000000000000000|0010000001001000008101|0110000100000000000080|1800001000000000008001|0000000000000000000000|0000000000000000000000|0000000800100880000000|8000000000000080000101|0000000000000800000080|0000100001000100000100|0001000080000001000000|,|0000000000008008000000|0000000000000008800000|0000000000000800001000|0000000001000000000000|1000000000000000000010|0000000001000080008800|0000141000000000000008|0100484000000100000000|0000441000000000000000|0000000000000800000000|0000100080000010000000|0000000000000000000000|0010000001001000008141|0110000100000000000484|1800001000000000008441|0000000000000000000000|0000000000000000000000|0000000800100880000000|8000000000000080000101|0000000000000800000080|0000100001000100000100|0001000080000001000000|
evaluation,284,bb52a14b.json,train,2,22,22,22,22,img/tasks/bb52a14b_train_input_2.png,img/tasks/bb52a14b_train_output_2.png,|0000001000000000000000|0000000008000000000018|0080000081101000100000|0000000001000008110000|0000001000100000800000|0010000080000000000010|0000800800000100010000|0000010008000000000000|0108000100100000000000|0800000000000000000000|0000000000000000000000|0004840000000000008000|0008118810000000081100|0004140080000000001010|0100010000000008000000|0000001000000018008000|1000800000000000000010|0800000800001000000000|0000000010000000000000|1000000000008810000000|0000000080000001000000|0000080000000000000000|,|0000001000000000000000|0000000048400000000018|0080000081101000100000|0000000041400008110000|0000001000100000800000|0010000080000000000010|0000800800000100010000|0000010008000000000000|0108000100100000000000|0800000000000000000000|0000000000000000000000|0004840000000000048400|0008118810000000081100|0004140080000000041410|0100010000000008000000|0000001000000018008000|1000800000000000000010|0800000800001000000000|0000000010000000000000|1000000000008810000000|0000000080000001000000|0000080000000000000000|
evaluation,284,bb52a14b.json,train,3,22,22,22,22,img/tasks/bb52a14b_train_input_3.png,img/tasks/bb52a14b_train_output_3.png,|0000010000008008000000|0000000000000000000001|0008000000000000000000|0000000000000800000180|0800000000800000010000|8018000000000000000000|0000100000000000048400|0000008000000000084108|0100000001000010144400|0080000000000000001000|0000000001000000000000|0000000000000000001081|0000008000008000000000|0100010800000000000000|0000800008000008000000|0100000008010000000000|0000001000000000000100|0010000000000008000000|0000008000000080100000|0000000000000000000088|0000000000000000010000|0000001000011100080000|,|0000010000008008000000|0000000000000000000001|0008000000000000000000|0000000000000800000180|4840000000800000010000|8418000000000000000000|4440100000000000048400|0000008000000000084108|0100000001000010144400|0080000000000000001000|0000000001000000000000|0000000000000000001081|0000008000008000000000|0100010800000000000000|0000800008000008000000|0100000008010000000000|0000001000000000000100|0010000000000048400000|0000008000000084100000|0000000000000044400088|0000000000000000010000|0000001000011100080000|
evaluation,284,bb52a14b.json,test,1,22,22,22,22,img/tasks/bb52a14b_test_input_1.png,img/tasks/bb52a14b_test_output_1.png,|0080008000001001000080|0001001881000088000100|0080088000181008000100|0880800000000000000000|0010001000100000000000|0008000000018011000000|0000000000000010100000|0000100000000010000800|0100484000000080000008|8000488080000080010810|0000414000000000080000|0800011001010000000108|0000001000000000000100|0100000000000000000800|0088800081000000000000|0000000000000800010000|1880000000000880000080|0800810000000100000088|0000000000008000000010|0088000000000100108100|0000000000100001000000|0000000008010808101000|,|0080008000001001000080|0001001881000088000100|0080088000181008000100|0880800000000000000000|0010001000100000000000|0008000000018011000000|0000000000000010100000|0000100000000010000800|0100484000000080000008|8000488080000080010810|0000414000000000080000|0800011001010000000108|0000001000000000000100|0100000000000000000800|0088800081000000000000|0000000000004840010000|1880000000004880000484|0800810000004140000488|0000000000008000000414|0088000000000100108100|0000000000100001000000|0000000008010808101000|
evaluation,285,bbb1b8b6.json,train,1,4,9,4,4,img/tasks/bbb1b8b6_train_input_1.png,img/tasks/bbb1b8b6_train_output_1.png,|000152220|100050222|110050022|111050002|,|2221|1222|1122|1112|
evaluation,285,bbb1b8b6.json,train,2,4,9,4,4,img/tasks/bbb1b8b6_train_input_2.png,img/tasks/bbb1b8b6_train_output_2.png,|000152200|100052200|110050220|111050220|,|0001|1000|1100|1110|
evaluation,285,bbb1b8b6.json,train,3,4,9,4,4,img/tasks/bbb1b8b6_train_input_3.png,img/tasks/bbb1b8b6_train_output_3.png,|110050033|100150330|100150330|110050033|,|1133|1331|1331|1133|
evaluation,285,bbb1b8b6.json,train,4,4,9,4,4,img/tasks/bbb1b8b6_train_input_4.png,img/tasks/bbb1b8b6_train_output_4.png,|111150000|100150660|100150660|111150000|,|1111|1661|1661|1111|
evaluation,285,bbb1b8b6.json,train,5,4,9,4,4,img/tasks/bbb1b8b6_train_input_5.png,img/tasks/bbb1b8b6_train_output_5.png,|111152200|100152200|100150000|111150000|,|1111|1001|1001|1111|
evaluation,285,bbb1b8b6.json,train,6,4,9,4,4,img/tasks/bbb1b8b6_train_input_6.png,img/tasks/bbb1b8b6_train_output_6.png,|111153300|100153300|100153000|100150000|,|1111|1001|1001|1001|
evaluation,285,bbb1b8b6.json,train,7,4,9,4,4,img/tasks/bbb1b8b6_train_input_7.png,img/tasks/bbb1b8b6_train_output_7.png,|111150000|100050777|101150700|101050707|,|1111|1777|1711|1717|
evaluation,285,bbb1b8b6.json,test,1,4,9,4,4,img/tasks/bbb1b8b6_test_input_1.png,img/tasks/bbb1b8b6_test_output_1.png,|110050033|100150330|000153330|011153000|,|1133|1331|3331|3111|
evaluation,285,bbb1b8b6.json,test,2,4,9,4,4,img/tasks/bbb1b8b6_test_input_2.png,img/tasks/bbb1b8b6_test_output_2.png,|111152000|011052222|011052000|000050000|,|1111|0110|0110|0000|
evaluation,286,bc4146bd.json,train,1,4,4,4,20,img/tasks/bc4146bd_train_input_1.png,img/tasks/bc4146bd_train_output_1.png,|2222|8222|2282|8288|,|22222222222222222222|82222228822222288222|22822822228228222282|82888828828888288288|
evaluation,286,bc4146bd.json,train,2,4,4,4,20,img/tasks/bc4146bd_train_input_2.png,img/tasks/bc4146bd_train_output_2.png,|9515|1591|9155|5551|,|95155159951551599515|15911951159119511591|91555519915555199155|55511555555115555551|
evaluation,286,bc4146bd.json,train,3,4,4,4,20,img/tasks/bc4146bd_train_input_3.png,img/tasks/bc4146bd_train_output_3.png,|5525|2332|5253|3532|,|55255255552552555525|23322332233223322332|52533525525335255253|35322353353223533532|
evaluation,286,bc4146bd.json,train,4,4,4,4,20,img/tasks/bc4146bd_train_input_4.png,img/tasks/bc4146bd_train_output_4.png,|4114|7747|1411|4111|,|41144114411441144114|77477477774774777747|14111141141111411411|41111114411111144111|
evaluation,286,bc4146bd.json,test,1,4,4,4,20,img/tasks/bc4146bd_test_input_1.png,img/tasks/bc4146bd_test_output_1.png,|5544|5552|2555|5524|,|55444455554444555544|55522555555225555552|25555552255555522555|55244255552442555524|
evaluation,287,bcb3040b.json,train,1,16,16,16,16,img/tasks/bcb3040b_train_input_1.png,img/tasks/bcb3040b_train_output_1.png,|2000000000001110|0000000111110010|0100000010010011|0000000000111011|0110110011110100|0001111101101111|0100000000101000|0001100010000110|1000100101010011|1111110010110100|0111010100010001|0001000001000001|0000000000110010|1001010100001101|0000010110000101|0100101000001002|,|2000000000001110|0200000111110010|0120000010010011|0002000000111011|0110310011110100|0001131101101111|0100002000101000|0001100210000110|1000100121010011|1111110012110100|0111010100210001|0001000001020001|0000000000112010|1001010100001301|0000010110000121|0100101000001002|
evaluation,287,bcb3040b.json,train,2,12,12,12,12,img/tasks/bcb3040b_train_input_2.png,img/tasks/bcb3040b_train_output_2.png,|011010100000|001001001100|001000111110|000000010110|101001100011|110100011000|100100000000|000010000000|201110010012|010000010100|100010010111|001001011010|,|011010100000|001001001100|001000111110|000000010110|101001100011|110100011000|100100000000|000010000000|223332232232|010000010100|100010010111|001001011010|
evaluation,287,bcb3040b.json,train,3,10,10,10,10,img/tasks/bcb3040b_train_input_3.png,img/tasks/bcb3040b_train_output_3.png,|0111002001|1010111011|0000000010|0100001110|1110001001|1111110010|0110101010|1000101101|0111100111|0101002110|,|0111002001|1010113011|0000002010|0100003110|1110003001|1111112010|0110103010|1000103101|0111102111|0101002110|
evaluation,287,bcb3040b.json,test,1,18,18,18,18,img/tasks/bcb3040b_test_input_1.png,img/tasks/bcb3040b_test_output_1.png,|110101011101111112|110010100010001011|011000010011010000|111000011000101001|010100101000000100|110110110011101011|100000000100110101|110011110010011111|001111100010111100|111010000101001110|000001100000010100|001110110001101111|111101101111101001|110010101111110000|100100011001101010|111111101001110100|110001010010010111|201100000111101000|,|110101011101111112|110010100010001031|011000010011010200|111000011000103001|010100101000020100|110110110011301011|100000000102110101|110011110030011111|001111100210111100|111010002101001110|000001120000010100|001110310001101111|111103101111101001|110030101111110000|100300011001101010|113111101001110100|130001010010010111|201100000111101000|
evaluation,288,bd14c3bf.json,train,1,15,15,15,15,img/tasks/bd14c3bf_train_input_1.png,img/tasks/bd14c3bf_train_output_1.png,|222000000000000|200000001110101|222000001010111|000000001010101|000000001010101|010100000000000|010101010000000|011101010000000|000001110011110|000001010000010|000000000000010|000000000011110|011110000000000|001010000000000|011110000000000|,|222000000000000|200000002220101|222000002020111|000000002020101|000000002020101|020200000000000|020201010000000|022201010000000|000001110022220|000001010000020|000000000000020|000000000022220|011110000000000|001010000000000|011110000000000|
evaluation,288,bd14c3bf.json,train,2,18,18,18,18,img/tasks/bd14c3bf_train_input_2.png,img/tasks/bd14c3bf_train_output_2.png,|202000000000010100|222000000000011100|202000000000010100|000001111100000000|000000010000000000|000001111100000000|000000000000111000|000000000001100000|111111100000111000|000100000000000000|000100000000000000|111111100000000000|000000000100100000|000000000111101000|001110000100101111|001010000000001000|001010000000001111|000000000000001000|,|202000000000020200|222000000000022200|202000000000020200|000002222200000000|000000020000000000|000002222200000000|000000000000111000|000000000001100000|222222200000111000|000200000000000000|000200000000000000|222222200000000000|000000000200200000|000000000222201000|001110000200201111|001010000000001000|001010000000001111|000000000000001000|
evaluation,288,bd14c3bf.json,train,3,18,18,18,18,img/tasks/bd14c3bf_train_input_3.png,img/tasks/bd14c3bf_train_output_3.png,|222000000000010100|202000000000011100|222000000000010100|000000001110000000|001110001010000000|000010001010000000|001110001110000000|000000000000000000|011110000000000000|010010001110001110|011110001010001010|000000000000001110|000000000000000000|000011110000000000|000010010010010000|000010010011110000|000011110010010000|000000000010010000|,|222000000000010100|202000000000011100|222000000000010100|000000002220000000|001110002020000000|000010002020000000|001110002220000000|000000000000000000|022220000000000000|020020001110002220|022220001010002020|000000000000002220|000000000000000000|000022220000000000|000020020010010000|000020020011110000|000022220010010000|000000000010010000|
evaluation,288,bd14c3bf.json,test,1,19,19,19,19,img/tasks/bd14c3bf_test_input_1.png,img/tasks/bd14c3bf_test_output_1.png,|2222200000000000000|2020200011100001010|2222200010100001010|0000000011100001110|0000000000000001010|0111100000000000000|0000100000000000000|0000100111001111000|0111100101000001000|0000000111001111000|0000000101000000000|0000000111000000000|0000000000000000000|0000000011101111100|0111110010101000100|0101010010101111100|0101010011101000100|0111110000001111100|0000000000000000000|,|2222200000000000000|2020200011100001010|2222200010100001010|0000000011100001110|0000000000000001010|0111100000000000000|0000100000000000000|0000100222001111000|0111100202000001000|0000000222001111000|0000000202000000000|0000000222000000000|0000000000000000000|0000000011102222200|0222220010102000200|0202020010102222200|0202020011102000200|0222220000002222200|0000000000000000000|
evaluation,289,be03b35f.json,train,1,5,5,2,2,img/tasks/be03b35f_train_input_1.png,img/tasks/be03b35f_train_output_1.png,|11011|10001|00000|01022|11022|,|10|11|
evaluation,289,be03b35f.json,train,2,5,5,2,2,img/tasks/be03b35f_train_input_2.png,img/tasks/be03b35f_train_output_2.png,|10011|11010|00000|11022|01022|,|01|11|
evaluation,289,be03b35f.json,train,3,5,5,2,2,img/tasks/be03b35f_train_input_3.png,img/tasks/be03b35f_train_output_3.png,|11001|00001|00000|00022|11022|,|10|10|
evaluation,289,be03b35f.json,test,1,5,5,2,2,img/tasks/be03b35f_test_input_1.png,img/tasks/be03b35f_test_output_1.png,|11001|01011|00000|10022|11022|,|11|10|
evaluation,290,bf32578f.json,train,1,10,10,10,10,img/tasks/bf32578f_train_input_1.png,img/tasks/bf32578f_train_output_1.png,|0000000000|0000000000|0000000000|0000700000|0007000000|0070000000|0070000000|0007000000|0000700000|0000000000|,|0000000000|0000000000|0000000000|0000000000|0000770000|0007777000|0007777000|0000770000|0000000000|0000000000|
evaluation,290,bf32578f.json,train,2,6,6,6,6,img/tasks/bf32578f_train_input_2.png,img/tasks/bf32578f_train_output_2.png,|888000|800000|800000|800000|888000|000000|,|000000|088880|088880|088880|000000|000000|
evaluation,290,bf32578f.json,train,3,6,6,6,6,img/tasks/bf32578f_train_input_3.png,img/tasks/bf32578f_train_output_3.png,|000000|006000|060000|600000|060000|006000|,|000000|000000|006600|066660|006600|000000|
evaluation,290,bf32578f.json,test,1,8,8,8,8,img/tasks/bf32578f_test_input_1.png,img/tasks/bf32578f_test_output_1.png,|00000000|00010000|01100000|10000000|10000000|01100000|00010000|00000000|,|00000000|00000000|00011000|01111110|01111110|00011000|00000000|00000000|
evaluation,291,bf699163.json,train,1,17,16,3,3,img/tasks/bf699163_train_input_1.png,img/tasks/bf699163_train_output_1.png,|5555555555555555|5888555555555555|5858555555522255|5888555555525255|5555555555522255|5555555555555555|5555333555555555|5555353555555555|5555333577775577|5555555575555555|5555555555111555|5555555575151555|5555555575111555|5666555575555555|5656555575555555|5666555555555555|5555555575555555|,|111|151|111|
evaluation,291,bf699163.json,train,2,17,18,3,3,img/tasks/bf699163_train_input_2.png,img/tasks/bf699163_train_output_2.png,|555555555555555555|551115555555555555|551515555555555555|551115555555555555|555555533355555555|555555535355555555|555555533355552225|577757775555552525|575555575555552225|575444575555555555|555454555555555555|575444575555555555|575555555555555555|575555555555555555|575555575558885555|555555575558585555|575555575558885555|,|444|454|444|
evaluation,291,bf699163.json,test,1,13,14,3,3,img/tasks/bf699163_test_input_1.png,img/tasks/bf699163_test_output_1.png,|55555555752225|55666555752525|55656555752225|55666555555555|55555555775577|55555555555555|55555555588855|55555555585855|55555555588855|55555555555555|55511155555555|55515155555555|55511155555555|,|222|252|222|
evaluation,292,bf89d739.json,train,1,19,13,19,13,img/tasks/bf89d739_train_input_1.png,img/tasks/bf89d739_train_output_1.png,|0000000000000|0000000000000|0000000000000|0000000020000|0000000000000|0000000000000|0000200000002|0000000000000|0000000000000|0000000000200|0000000000000|0000000200000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|,|0000000000000|0000000000000|0000000000000|0000000020000|0000000030000|0000000030000|0000233333332|0000000300300|0000000300300|0000000300200|0000000300000|0000000200000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|0000000000000|
evaluation,292,bf89d739.json,train,2,16,12,16,12,img/tasks/bf89d739_train_input_2.png,img/tasks/bf89d739_train_output_2.png,|000000000000|000000000000|000002000000|000000000000|000000000000|000000000000|002000000000|000000000020|000000000000|000000000000|000000002000|000000000000|000002000000|000000000000|000000000000|000000000000|,|000000000000|000000000000|000002000000|000003000000|000003000000|000003000000|002333000000|000003333320|000003000000|000003000000|000003332000|000003000000|000002000000|000000000000|000000000000|000000000000|
evaluation,292,bf89d739.json,train,3,14,10,14,10,img/tasks/bf89d739_train_input_3.png,img/tasks/bf89d739_train_output_3.png,|0000000000|0000000000|0000000000|0000000000|0000000000|0000000000|0000000000|0000200000|0000000000|0020000200|0000000000|0000020000|0000000000|0000000000|,|0000000000|0000000000|0000000000|0000000000|0000000000|0000000000|0000000000|0000200000|0000300000|0023333200|0000030000|0000020000|0000000000|0000000000|
evaluation,292,bf89d739.json,train,4,14,15,14,15,img/tasks/bf89d739_train_input_4.png,img/tasks/bf89d739_train_output_4.png,|000000000000000|000020000000000|000000000000000|000000200000000|000000000000000|200000000000000|000000002000000|000000000000000|020000000000000|000000000000000|002000000000000|000000000000000|000020000000000|000000000000000|,|000000000000000|000020000000000|000030000000000|000033200000000|000030000000000|233330000000000|000033332000000|000030000000000|023330000000000|000030000000000|002330000000000|000030000000000|000020000000000|000000000000000|
evaluation,292,bf89d739.json,test,1,14,17,14,17,img/tasks/bf89d739_test_input_1.png,img/tasks/bf89d739_test_output_1.png,|00000000000000000|00000000000000000|00000000000000000|00000020000000000|00000000000000000|00000000000000000|00002000000000000|00000000000000000|02000000000020000|00000000000000000|00000000002000000|00000000000000000|00000000200000000|00000000000000000|,|00000000000000000|00000000000000000|00000000000000000|00000020000000000|00000030000000000|00000030000000000|00002030000000000|00003030000000000|02333333333320000|00000000303000000|00000000302000000|00000000300000000|00000000200000000|00000000000000000|
evaluation,293,c074846d.json,train,1,5,7,5,7,img/tasks/c074846d_train_input_1.png,img/tasks/c074846d_train_output_1.png,|0000000|0000000|0225000|0000000|0000000|,|0002000|0002000|0335000|0000000|0000000|
evaluation,293,c074846d.json,train,2,6,7,6,7,img/tasks/c074846d_train_input_2.png,img/tasks/c074846d_train_output_2.png,|0000000|0000000|0000000|0222500|0000000|0000000|,|0000200|0000200|0000200|0333500|0000000|0000000|
evaluation,293,c074846d.json,train,3,7,7,7,7,img/tasks/c074846d_train_input_3.png,img/tasks/c074846d_train_output_3.png,|0000000|0000000|0002000|0005000|0000000|0000000|0000000|,|0000000|0000000|0003000|0005200|0000000|0000000|0000000|
evaluation,293,c074846d.json,train,4,3,3,3,3,img/tasks/c074846d_train_input_4.png,img/tasks/c074846d_train_output_4.png,|000|052|000|,|000|053|020|
evaluation,293,c074846d.json,train,5,7,7,7,7,img/tasks/c074846d_train_input_5.png,img/tasks/c074846d_train_output_5.png,|0000000|0000000|0000000|0000000|0000500|0000200|0000200|,|0000000|0000000|0000000|0000000|0022500|0000300|0000300|
evaluation,293,c074846d.json,test,1,9,9,9,9,img/tasks/c074846d_test_input_1.png,img/tasks/c074846d_test_output_1.png,|000000000|000000000|000000000|000000000|000000000|000500000|000200000|000200000|000200000|,|000000000|000000000|000000000|000000000|000000000|222500000|000300000|000300000|000300000|
evaluation,293,c074846d.json,test,2,9,11,9,11,img/tasks/c074846d_test_input_2.png,img/tasks/c074846d_test_output_2.png,|00000200000|00000200000|00000200000|00000200000|00000500000|00000000000|00000000000|00000000000|00000000000|,|00000300000|00000300000|00000300000|00000300000|00000522220|00000000000|00000000000|00000000000|00000000000|
evaluation,294,c1990cce.json,train,1,1,13,13,13,img/tasks/c1990cce_train_input_1.png,img/tasks/c1990cce_train_output_1.png,|0000002000000|,|0000002000000|0000020200000|0000200020000|0002010002000|0020001000200|0201000100020|2000100010002|0100010001000|0010001000100|0001000100010|1000100010001|0100010001000|0010001000100|
evaluation,294,c1990cce.json,train,2,1,5,5,5,img/tasks/c1990cce_train_input_2.png,img/tasks/c1990cce_train_output_2.png,|00200|,|00200|02020|20002|01000|00100|
evaluation,294,c1990cce.json,train,3,1,7,7,7,img/tasks/c1990cce_train_input_3.png,img/tasks/c1990cce_train_output_3.png,|0002000|,|0002000|0020200|0200020|2010002|0001000|1000100|0100010|
evaluation,294,c1990cce.json,test,1,1,17,17,17,img/tasks/c1990cce_test_input_1.png,img/tasks/c1990cce_test_output_1.png,|00000000200000000|,|00000000200000000|00000002020000000|00000020002000000|00000201000200000|00002000100020000|00020100010002000|00200010001000200|02010001000100020|20001000100010002|01000100010001000|00100010001000100|00010001000100010|10001000100010001|01000100010001000|00100010001000100|00010001000100010|10001000100010001|
evaluation,295,c3202e5a.json,train,1,23,23,5,5,img/tasks/c3202e5a_train_input_1.png,img/tasks/c3202e5a_train_output_1.png,|00000830000892000800000|40000840020860300890005|96000800100800800820040|77005800000800081800290|00030800000800200800000|88888888888888888888888|00142803000802000800000|02090803040800002800000|80000800500800022800083|00600891070802022800070|05009800040800020880053|88888888888888888888888|01070800239840090800040|06040801908800000808200|32094800060803800805000|00000800000800100800090|00200834000890000880003|88888888888888888888888|00040829060800020800030|06100830000802100800900|00055800025800001850306|00090810080820700800008|00000860080880002800047|,|02000|00002|00022|02022|00020|
